Hours_Studied,Attendance,Previous_Scores,Tutoring_Sessions,Exam_Score,PI_High,PI_Low,AtR_High,AtR_Low
25,77,56,1,69,0,0,1,0
25,88,52,1,70,1,0,0,0
15,77,58,1,64,0,0,0,0
15,77,65,2,65,1,0,0,0
17,90,82,0,70,1,0,0,0
6,67,99,0,60,0,0,0,1
22,74,64,3,68,0,0,1,0
18,69,89,2,61,0,1,0,1
26,74,96,2,68,0,0,0,1
13,69,70,1,61,0,0,0,1
16,83,63,2,64,0,1,0,0
11,92,75,2,66,0,0,0,0
14,91,95,2,70,0,0,0,0
13,75,51,3,65,1,0,1,0
26,100,74,1,74,0,0,1,0
16,84,88,1,66,1,0,1,0
21,76,80,3,65,0,1,0,0
18,93,75,1,69,0,1,1,0
12,89,78,4,69,0,0,1,0
19,90,81,2,69,0,1,1,0
24,68,84,1,66,1,0,0,1
13,79,68,2,63,0,0,0,1
25,94,76,1,69,0,0,0,1
15,80,64,1,65,0,0,1,0
17,87,99,1,67,0,0,0,0
23,84,59,1,66,0,0,0,0
16,94,58,2,67,0,1,0,0
20,71,63,1,65,0,1,1,0
18,83,96,0,69,0,0,1,0
21,65,83,3,65,0,1,1,0
6,88,73,3,67,1,0,1,0
9,89,96,0,66,0,0,0,0
24,62,95,1,64,0,1,0,0
26,87,70,1,70,0,0,1,0
15,77,78,0,65,0,0,1,0
19,65,95,2,65,0,1,0,0
22,77,66,2,64,0,1,0,1
24,68,70,1,64,0,0,0,1
8,77,90,1,61,0,0,0,1
15,75,85,1,65,1,0,0,0
18,90,52,5,68,1,0,0,0
24,91,56,1,70,0,1,1,0
35,84,92,6,74,0,1,0,0
19,61,51,1,60,0,0,0,0
12,97,96,2,71,1,0,0,1
22,87,64,2,70,1,0,1,0
28,61,80,2,67,0,1,0,0
21,93,78,0,68,0,0,0,0
15,68,70,3,64,1,0,0,0
26,83,52,0,67,1,0,0,1
24,79,60,0,65,0,1,0,1
14,77,81,3,66,0,0,0,0
22,96,72,1,72,0,0,0,0
26,77,71,3,69,0,1,0,0
27,63,55,1,65,0,0,0,0
20,98,67,0,71,0,1,1,0
18,97,76,0,72,1,0,1,0
27,87,54,0,70,1,0,0,0
13,79,53,1,63,1,0,0,0
23,64,75,2,66,0,0,0,0
12,92,78,3,67,0,1,0,1
26,63,63,1,67,0,0,1,0
18,63,66,2,62,0,0,0,0
28,81,90,3,72,0,0,1,0
23,66,93,1,69,0,0,1,0
13,60,66,1,61,0,0,0,0
29,77,68,1,67,0,0,0,1
29,65,92,0,66,0,1,0,0
25,66,99,2,68,0,0,0,0
15,63,66,1,62,0,0,1,0
18,68,89,0,63,1,0,0,1
21,89,74,3,70,0,0,0,0
16,92,63,2,68,0,1,1,0
30,78,84,1,71,0,0,1,0
21,80,73,0,65,1,0,0,1
4,61,63,4,59,0,1,1,0
22,63,55,2,64,1,0,0,1
18,70,93,0,67,0,0,1,0
20,82,94,3,68,0,0,0,0
18,90,54,1,95,1,0,1,0
25,84,83,1,70,0,0,0,0
27,76,58,1,68,0,0,0,0
22,65,82,2,65,0,1,0,0
18,91,95,2,70,0,1,0,0
20,75,63,4,67,0,0,0,0
20,89,67,2,69,0,0,1,0
15,81,90,1,68,0,0,1,0
23,90,87,1,72,1,0,1,0
23,96,70,1,71,0,0,1,0
29,97,92,2,75,0,0,1,0
28,81,96,0,70,0,0,1,0
16,80,73,2,66,0,0,0,0
25,71,52,3,67,0,0,1,0
14,97,75,1,70,0,0,0,0
24,78,87,2,71,1,0,1,0
17,65,61,5,64,0,0,0,0
14,77,55,2,65,0,0,0,0
22,65,64,1,64,0,0,0,0
4,80,51,4,62,0,1,0,0
9,82,86,2,64,1,0,0,1
19,74,57,1,66,0,0,1,0
20,63,86,0,64,0,0,0,0
18,98,62,3,71,1,0,0,0
11,91,100,4,68,1,0,0,1
15,94,77,3,70,0,0,0,0
22,75,52,0,66,1,0,0,0
23,90,89,2,71,0,0,0,0
20,79,71,1,68,0,0,0,0
27,68,80,3,66,0,1,0,1
22,65,98,4,66,0,1,0,0
16,74,76,5,65,0,1,1,0
18,66,90,0,64,0,0,0,0
12,100,65,1,67,0,1,0,0
19,62,86,1,65,0,0,0,0
27,78,55,3,69,0,0,0,0
24,78,95,1,69,1,0,0,0
28,72,60,4,69,0,1,0,0
18,83,65,3,68,0,0,1,0
28,66,98,0,67,0,0,0,1
19,91,58,2,68,0,0,0,1
29,73,63,1,65,0,1,0,1
20,84,79,3,69,1,0,0,0
24,89,99,1,73,0,0,0,1
29,96,85,3,76,1,0,0,0
19,93,56,0,69,0,0,1,0
21,84,87,2,69,1,0,0,1
28,76,71,3,68,0,0,0,0
19,80,100,1,70,1,0,1,0
12,91,81,0,64,0,0,0,1
33,95,77,2,73,0,1,0,1
17,64,78,1,64,0,0,0,0
21,75,82,1,65,0,0,0,1
27,91,87,0,69,0,1,1,0
16,77,54,0,62,0,0,0,1
14,73,57,2,64,1,0,0,0
22,76,65,0,64,0,1,1,0
9,84,74,5,67,0,0,0,0
18,100,66,3,69,0,0,0,1
21,80,61,2,67,0,0,0,1
18,68,96,1,65,0,1,1,0
11,67,52,3,63,0,0,1,0
30,62,97,0,66,0,1,0,1
21,82,95,1,70,0,0,1,0
29,82,84,1,70,0,0,1,0
18,68,52,0,67,1,0,1,0
15,88,61,0,65,0,1,0,0
22,90,99,1,70,0,1,1,0
19,70,95,0,66,0,0,0,0
13,74,98,1,66,0,0,1,0
29,100,100,0,72,0,0,0,1
16,75,53,0,64,1,0,0,1
9,90,79,4,70,1,0,1,0
28,78,92,1,71,0,0,1,0
17,92,66,2,66,0,0,0,0
16,91,72,0,70,1,0,0,0
9,87,64,1,64,0,1,0,0
30,94,52,3,70,0,0,0,1
12,98,54,2,67,0,0,0,1
20,83,51,2,65,0,0,0,1
25,69,76,1,68,1,0,0,0
23,76,81,3,69,1,0,0,0
20,90,65,3,68,0,0,0,1
10,86,91,2,68,1,0,1,0
15,67,94,0,64,0,0,0,1
9,39,35,1,21,1,0,1,0
12,36,53,5,32,0,0,0,1
5,55,32,1,22,0,1,0,1
12,60,35,0,26,0,0,0,0
13,59,40,0,24,0,0,1,0
15,42,49,1,16,0,1,1,0
0,49,29,2,10,1,0,0,1
15,49,29,1,25,1,0,1,0
14,53,35,0,23,0,0,0,0
15,45,55,0,34,1,0,0,0
11,48,35,0,25,0,1,1,0
4,65,38,1,21,0,1,0,0
4,49,30,2,24,1,0,0,0
10,60,44,1,17,1,0,0,0
8,46,29,0,23,0,0,0,1
4,54,32,1,25,0,1,1,0
15,25,63,1,36,1,0,0,0
15,61,56,0,19,1,0,1,0
10,47,18,1,17,0,1,0,0
15,65,44,0,38,0,1,0,1
7,60,33,0,26,0,1,0,1
4,62,54,2,29,1,0,0,1
15,52,51,0,34,0,1,0,0
15,60,30,0,15,1,0,0,0
10,31,37,1,16,0,0,1,0
9,44,32,2,32,0,0,0,1
10,63,29,0,24,0,0,0,1
9,47,31,4,34,1,0,1,0
15,44,53,0,8,1,0,0,1
5,65,29,1,15,0,1,1,0
14,58,35,0,22,0,0,1,0
14,60,34,1,24,0,1,1,0
13,53,32,1,18,0,0,1,0
11,61,40,1,23,0,0,1,0
15,49,58,1,28,0,0,1,0
3,40,39,0,5,1,0,0,1
11,60,40,5,33,0,1,1,0
14,38,53,1,34,0,1,1,0
0,58,44,2,33,0,0,0,1
15,54,17,1,17,0,1,0,1
15,39,38,0,12,0,1,0,1
10,46,26,0,9,0,1,0,0
15,46,37,0,23,0,1,1,0
15,43,25,0,21,0,1,0,0
13,49,41,1,17,1,0,1,0
6,55,54,2,27,1,0,1,0
9,47,32,2,35,0,1,0,0
5,48,31,0,13,0,1,1,0
15,62,32,2,33,1,0,0,0
8,48,34,3,12,1,0,1,0
13,40,36,1,16,0,1,0,0
9,54,22,1,21,1,0,0,1
15,51,32,1,24,0,0,0,1
6,51,39,1,14,0,0,0,1
6,50,32,1,32,0,1,0,0
10,34,42,1,2,0,1,1,0
15,54,30,1,38,0,0,1,0
13,38,30,0,29,0,1,0,0
7,43,37,1,33,1,0,0,1
11,49,45,1,24,0,0,0,0
11,34,34,2,32,1,0,1,0
6,63,40,0,26,0,0,0,1
15,33,39,1,19,0,0,0,0
6,27,34,0,22,0,1,1,0
12,65,42,1,39,0,0,0,1
15,34,23,0,27,0,0,0,0
4,52,38,2,22,1,0,0,1
15,65,35,2,39,0,1,0,1
0,49,46,0,0,0,0,1,0
15,50,55,1,21,1,0,1,0
15,53,39,0,31,0,0,0,0
10,41,51,0,19,0,0,0,0
3,65,46,1,23,0,0,1,0
7,62,65,1,20,0,1,1,0
15,51,54,0,27,0,0,1,0
15,54,34,2,33,0,1,0,0
8,41,46,1,14,0,0,1,0
15,41,58,0,18,0,0,0,0
15,47,24,2,27,0,1,0,1
12,38,44,1,16,0,1,1,0
14,52,39,3,33,0,0,1,0
15,52,53,0,23,0,0,1,0
4,40,35,0,17,1,0,0,0
8,54,36,0,15,0,0,1,0
15,37,59,1,25,0,1,0,1
6,53,32,0,25,1,0,0,1
14,65,22,0,26,1,0,0,0
4,65,33,0,18,0,1,1,0
10,58,32,1,21,0,0,0,0
5,59,38,1,0,0,1,0,0
9,45,49,2,9,1,0,0,1
15,54,31,3,21,1,0,0,1
11,42,35,2,14,1,0,1,0
15,50,48,1,25,0,0,0,0
10,48,42,0,18,0,0,1,0
1,29,23,0,10,0,1,0,0
8,47,20,0,3,0,1,0,1
13,33,42,0,18,0,0,0,0
8,51,44,1,29,1,0,0,1
6,48,32,1,15,1,0,0,1
10,31,37,1,16,0,1,0,0
8,63,37,0,23,0,1,0,1
0,50,24,0,11,1,0,0,0
15,39,34,1,20,0,0,0,0
11,37,54,0,32,0,1,0,0
15,48,36,0,21,0,1,1,0
11,50,50,0,27,0,0,0,0
0,43,28,1,32,0,0,0,1
14,34,39,1,28,0,1,0,0
10,50,54,0,27,0,0,0,1
8,48,48,1,25,0,1,0,1
0,44,45,2,26,0,1,0,0
9,52,48,0,24,0,1,1,0
10,51,34,1,23,0,0,0,1
12,51,35,0,24,0,1,1,0
4,39,37,0,23,1,0,1,0
12,42,28,0,15,1,0,1,0
14,39,51,4,19,0,1,1,0
5,58,41,0,13,0,1,0,1
8,53,44,1,21,0,1,0,1
13,53,51,0,28,0,0,1,0
15,58,34,1,39,1,0,0,0
10,39,32,1,6,1,0,1,0
11,49,47,2,20,0,1,0,1
15,48,45,0,26,0,1,0,0
10,32,40,2,35,0,1,0,0
14,50,52,0,31,0,1,0,1
11,48,48,1,13,0,0,1,0
0,34,46,0,16,0,1,0,0
8,53,39,1,12,1,0,1,0
8,54,46,0,18,0,0,0,1
14,44,40,2,26,1,0,0,1
5,41,41,1,9,0,1,0,0
11,48,35,1,44,1,0,0,1
10,57,58,0,25,0,0,1,0
11,57,60,1,22,1,0,0,1
10,41,34,1,30,0,0,0,1
9,51,40,3,25,0,0,0,0
4,35,25,2,24,0,1,1,0
15,45,34,2,28,0,1,1,0
10,63,51,0,38,0,0,1,0
10,50,43,0,23,0,0,0,1
14,43,28,4,27,0,0,1,0
11,40,44,2,34,1,0,0,0
8,56,25,1,17,1,0,0,1
8,65,50,2,22,1,0,0,1
3,46,43,0,29,0,0,1,0
11,50,42,0,30,0,0,0,1
15,46,42,0,19,0,1,1,0
10,57,37,1,31,1,0,1,0
15,57,50,1,49,1,0,0,1
1,62,37,1,33,0,1,1,0
11,58,22,1,29,0,0,1,0
8,53,34,2,34,0,0,0,0
10,63,52,3,33,0,1,0,1
12,51,33,0,10,1,0,1,0
7,63,46,1,23,0,1,0,0
1,65,33,0,12,0,0,0,0
12,38,20,0,0,1,0,0,1
11,50,46,1,9,0,1,0,0
12,33,32,0,15,1,0,0,1
8,61,42,0,16,0,0,1,0
0,55,43,1,15,0,1,0,0
7,35,35,0,13,0,1,0,0
6,47,37,2,21,1,0,0,0
11,48,34,1,11,0,0,1,0
13,50,49,1,16,0,1,1,0
13,48,43,0,19,0,1,0,1
13,43,36,0,11,0,1,0,1
12,59,56,0,44,1,0,0,1
13,52,39,0,24,0,0,0,1
10,55,48,2,18,0,1,1,0
1,51,27,1,22,0,1,1,0
14,62,32,1,18,1,0,0,0
7,44,37,2,26,0,0,1,0
7,38,45,2,14,0,1,1,0
15,54,37,0,24,1,0,0,0
15,43,36,0,19,1,0,0,1
14,58,32,1,50,0,1,1,0
13,55,38,1,12,0,0,0,1
7,43,33,1,7,1,0,0,0
12,62,67,1,24,0,1,0,0
9,43,37,2,12,1,0,0,1
10,49,31,0,16,0,0,1,0
7,44,48,0,22,1,0,1,0
15,53,52,1,21,0,1,0,0
9,45,46,0,22,0,0,1,0
15,53,36,2,35,0,0,0,0
3,49,23,1,21,0,1,1,0
6,40,41,2,20,1,0,1,0
2,62,44,0,14,0,1,0,1
15,51,44,0,24,0,1,1,0
0,57,44,0,20,0,0,0,1
9,39,50,0,18,1,0,0,1
8,51,36,3,14,1,0,1,0
11,48,33,0,11,0,0,0,1
12,51,35,1,16,0,0,1,0
9,62,32,1,31,0,0,1,0
15,60,46,1,33,0,0,0,0
4,36,47,0,0,0,1,1,0
15,51,34,1,16,0,0,0,0
15,53,23,1,13,0,0,1,0
7,39,32,3,26,0,0,0,1
15,61,43,1,44,0,0,1,0
8,50,45,1,22,0,1,1,0
2,56,54,0,19,0,0,1,0
5,51,30,1,23,0,1,1,0
14,59,53,3,22,0,1,1,0
1,46,32,2,19,0,1,1,0
10,42,22,2,25,0,1,0,0
9,42,40,1,0,0,0,0,0
3,65,35,2,30,0,1,0,1
12,65,39,2,28,0,1,1,0
15,30,32,0,20,0,1,1,0
15,43,39,1,24,1,0,1,0
5,42,42,0,17,0,1,0,0
15,50,41,0,26,0,0,1,0
5,42,49,1,23,1,0,0,1
12,43,40,1,30,0,0,1,0
4,57,27,0,18,1,0,1,0
0,50,51,0,10,0,0,1,0
7,46,66,4,25,0,1,1,0
5,53,36,1,33,0,0,1,0
4,42,29,0,10,0,1,1,0
10,58,23,0,28,1,0,0,1
13,52,46,0,12,0,0,0,1
4,53,39,1,16,1,0,0,1
2,35,37,1,20,1,0,1,0
13,63,48,1,19,1,0,0,0
10,65,46,0,28,0,0,0,1
8,49,30,0,6,0,1,1,0
15,38,46,0,0,0,1,0,0
12,49,43,2,33,0,1,0,0
6,30,56,0,18,1,0,0,1
9,49,27,0,20,1,0,1,0
11,30,38,0,19,0,0,1,0
4,65,42,1,12,0,0,0,0
15,48,49,3,28,0,1,1,0
8,41,46,1,24,0,1,0,0
10,40,40,1,31,0,0,1,0
15,46,46,1,20,0,0,1,0
0,42,29,0,1,0,1,0,0
15,65,18,2,21,1,0,1,0
8,36,37,1,23,0,0,0,0
14,62,46,1,28,0,0,0,1
15,56,34,0,28,1,0,1,0
8,60,50,0,21,1,0,0,1
10,52,56,1,25,0,0,0,0
7,36,67,0,19,1,0,0,0
4,59,37,0,25,0,1,0,1
11,33,48,1,16,0,1,0,1
3,56,37,1,28,0,0,0,0
15,50,40,1,38,1,0,0,1
11,46,53,0,23,0,1,0,1
8,58,29,3,16,0,0,1,0
15,41,40,1,18,1,0,1,0
11,42,51,1,14,1,0,0,0
12,53,39,1,28,0,0,1,0
12,57,33,0,12,0,1,0,0
13,41,30,2,29,1,0,0,1
15,46,20,0,34,1,0,0,1
11,30,38,1,20,1,0,0,0
1,40,16,0,0,0,0,1,0
15,54,41,2,32,1,0,0,0
7,38,30,1,21,0,1,1,0
11,39,53,1,10,0,1,0,0
4,46,48,1,19,1,0,0,1
15,52,64,0,15,0,0,1,0
11,37,34,1,12,1,0,0,0
10,63,43,0,35,0,1,1,0
10,60,60,0,25,1,0,0,1
9,63,48,2,35,0,1,1,0
15,37,45,0,21,0,0,1,0
15,37,42,0,26,1,0,0,0
5,65,37,0,22,1,0,1,0
2,47,39,1,1,0,0,1,0
8,65,23,2,22,1,0,0,0
12,52,26,0,18,0,0,1,0
4,41,52,6,23,0,1,1,0
13,52,49,0,12,0,1,1,0
12,54,30,1,17,0,1,0,1
9,53,58,1,22,0,0,0,1
5,52,29,2,19,0,0,1,0
8,52,35,0,20,1,0,0,1
5,19,29,1,26,1,0,1,0
8,42,42,1,21,0,1,0,1
15,47,34,0,28,1,0,0,1
13,46,60,0,31,1,0,1,0
8,56,42,0,31,0,0,1,0
5,58,28,0,12,0,0,0,1
13,47,46,0,16,0,1,1,0
15,45,43,2,19,0,1,0,1
7,58,40,0,16,0,1,0,0
14,48,32,1,32,1,0,1,0
3,47,46,1,16,0,1,0,0
6,65,52,0,29,0,0,1,0
4,35,43,0,24,0,1,0,0
9,60,40,0,15,0,1,0,0
12,60,40,1,32,0,0,0,1
9,65,35,1,15,0,1,1,0
7,55,31,1,20,0,1,1,0
2,55,57,2,18,1,0,0,1
9,47,38,0,16,0,0,0,1
11,60,36,1,28,0,1,0,0
6,55,40,0,32,0,1,0,1
6,47,27,1,15,0,1,0,0
15,38,39,0,22,1,0,1,0
7,65,45,0,10,0,0,1,0
14,43,39,1,21,1,0,1,0
10,38,33,1,18,0,0,0,0
1,60,45,3,22,0,1,0,0
1,42,48,1,21,0,0,1,0
7,65,17,1,18,0,0,0,0
15,42,40,0,16,0,0,0,0
11,47,26,1,29,0,0,0,1
13,53,56,2,22,0,0,1,0
4,56,44,2,30,0,0,0,0
13,30,49,2,23,0,0,0,0
14,44,57,2,13,0,1,0,1
14,63,56,2,22,0,1,0,0
10,54,28,0,25,0,1,1,0
8,65,33,1,14,0,1,1,0
8,45,31,1,9,0,0,1,0
9,33,37,2,22,1,0,0,1
0,46,51,0,22,1,0,1,0
3,50,20,0,9,0,0,0,1
13,40,27,2,27,0,0,0,1
14,61,59,0,33,0,0,1,0
8,45,69,0,16,1,0,0,1
14,53,18,0,26,0,0,1,0
15,45,52,1,27,0,0,0,1
15,40,23,0,15,0,0,1,0
9,47,46,0,23,0,1,0,1
8,32,50,1,28,1,0,0,0
11,51,42,1,40,1,0,0,1
6,56,36,2,14,0,1,0,1
13,65,41,2,18,1,0,0,1
13,56,54,1,11,1,0,1,0
14,37,45,3,10,0,1,0,1
14,62,32,1,22,0,1,0,0
15,46,64,0,18,1,0,0,0
15,38,42,0,22,0,0,0,0
10,56,38,2,21,0,1,0,0
9,55,45,0,33,0,0,1,0
7,61,31,1,11,0,1,0,0
8,46,25,1,19,0,1,1,0
0,44,54,1,16,1,0,1,0
8,47,40,2,17,1,0,0,0
9,62,36,1,40,1,0,0,0
3,65,43,3,17,0,1,0,0
13,39,53,4,33,0,1,1,0
5,47,37,0,17,1,0,1,0
10,35,37,3,41,0,1,0,1
11,41,42,1,10,0,0,1,0
2,54,53,1,24,0,0,0,0
7,63,42,1,13,0,0,0,1
15,36,32,1,10,1,0,1,0
1,42,41,0,13,0,0,1,0
6,38,41,0,26,0,0,0,1
12,51,41,0,21,1,0,1,0
9,41,27,1,16,0,0,0,0
11,41,46,1,20,1,0,0,1
3,65,14,0,29,0,1,0,1
7,40,33,0,17,0,0,0,1
10,46,36,1,18,0,0,0,0
8,44,40,0,19,0,0,0,0
15,28,50,1,24,0,0,0,1
12,46,54,0,22,0,1,0,1
5,51,41,1,12,0,0,0,1
15,62,45,1,25,0,1,0,0
11,65,30,1,22,0,0,1,0
10,37,44,1,7,0,1,1,0
13,34,37,0,12,0,0,0,0
15,17,41,1,23,0,0,0,1
12,65,52,1,11,0,0,1,0
11,59,46,1,21,0,0,1,0
15,52,24,0,15,0,1,1,0
7,65,45,1,22,0,0,0,1
0,57,54,0,9,1,0,1,0
11,30,49,2,18,0,0,1,0
8,65,57,1,28,0,0,1,0
11,55,36,1,20,0,1,0,0
10,61,26,0,16,0,0,1,0
15,49,42,1,32,0,0,0,1
11,56,33,2,26,0,1,1,0
4,33,47,2,13,1,0,1,0
14,47,42,0,24,0,1,0,0
12,40,40,0,30,1,0,1,0
11,56,56,2,40,1,0,1,0
11,46,35,0,9,0,0,1,0
5,47,45,1,19,0,1,1,0
15,53,46,2,23,0,1,0,1
7,21,22,2,18,0,0,1,0
9,42,26,2,7,0,1,1,0
15,46,41,3,29,0,0,0,0
15,35,32,0,44,1,0,0,0
7,56,52,0,11,1,0,0,0
15,46,32,1,16,0,0,1,0
1,43,28,0,15,0,1,0,1
13,55,41,3,23,0,1,0,0
9,49,37,3,26,0,0,1,0
5,63,40,2,34,1,0,1,0
13,65,33,1,34,0,0,1,0
15,46,52,0,30,0,1,1,0
8,37,24,3,26,0,1,0,1
7,54,18,1,2,0,1,1,0
3,44,48,0,8,0,1,0,1
4,54,54,0,19,0,1,0,1
14,65,21,1,23,0,0,1,0
14,55,37,1,23,0,1,1,0
11,51,38,0,17,0,0,0,0
15,52,35,1,30,0,0,0,1
2,58,41,1,10,0,0,1,0
11,37,49,1,26,0,1,0,0
12,55,38,1,31,1,0,0,0
8,51,32,0,33,1,0,0,1
11,46,31,4,23,1,0,1,0
15,51,37,0,37,0,0,0,0
2,59,25,0,31,1,0,0,0
5,47,42,0,20,1,0,0,1
0,45,36,1,1,1,0,1,0
3,58,26,0,30,0,0,1,0
13,44,15,1,27,1,0,0,1
5,38,34,1,15,0,1,1,0
15,32,48,0,17,0,0,0,0
13,57,47,0,31,0,1,0,1
8,55,26,0,20,0,1,0,0
15,47,49,3,25,0,0,1,0
15,46,45,2,35,0,1,1,0
7,41,58,3,24,0,1,1,0
3,60,45,0,1,0,0,1,0
9,43,51,2,30,0,0,0,0
9,42,54,2,29,1,0,0,0
14,58,48,0,23,0,1,0,1
11,65,37,1,12,1,0,0,0
10,40,32,3,24,0,0,1,0
9,41,51,0,16,0,0,1,0
11,62,50,3,33,0,1,1,0
8,53,24,1,21,0,0,1,0
15,63,45,1,9,1,0,0,1
9,53,40,0,18,0,0,0,1
11,57,53,0,20,0,1,1,0
11,36,36,0,8,0,0,0,1
7,51,65,0,22,0,0,1,0
7,63,42,2,23,0,0,1,0
15,52,30,1,26,0,0,0,1
12,61,59,0,15,0,0,0,1
11,44,38,1,12,0,0,1,0
8,48,38,0,28,1,0,1,0
14,51,29,1,15,0,0,0,1
6,47,45,1,26,1,0,0,1
9,55,36,1,19,0,0,0,0
6,54,47,4,30,0,1,0,0
10,65,40,1,26,0,1,1,0
5,65,42,3,28,1,0,1,0
15,52,46,1,21,1,0,1,0
14,51,32,1,21,0,1,0,1
3,44,28,1,26,1,0,0,0
14,64,31,1,33,0,1,1,0
6,50,26,0,19,0,1,0,1
10,31,50,2,30,0,1,1,0
13,47,27,2,24,0,1,1,0
7,51,56,2,27,0,1,0,1
14,40,48,1,23,0,1,0,1
10,45,54,0,27,0,1,1,0
7,47,33,2,22,0,0,0,0
4,28,28,1,13,0,0,1,0
9,39,59,1,27,1,0,0,1
5,54,48,0,7,1,0,1,0
12,29,54,2,16,0,1,1,0
14,47,43,1,15,0,1,0,0
10,48,36,3,28,0,0,0,1
0,57,39,0,8,1,0,0,0
8,50,35,1,27,1,0,0,0
7,47,34,0,16,1,0,0,1
11,58,32,0,19,0,0,0,1
11,41,49,0,15,0,0,0,1
15,38,41,0,19,0,1,0,0
10,49,51,4,32,0,0,0,1
11,43,33,3,36,0,1,0,1
3,56,33,1,17,1,0,0,0
0,62,32,0,17,1,0,0,1
7,52,42,0,25,0,0,1,0
14,53,32,0,2,0,0,1,0
13,30,36,0,3,0,0,1,0
9,55,20,0,16,0,1,0,1
15,64,30,1,33,0,1,0,1
7,65,43,1,21,0,0,1,0
10,50,38,0,25,0,0,1,0
8,22,41,0,3,0,1,0,0
7,65,35,1,34,1,0,1,0
15,54,45,0,28,1,0,0,1
2,53,34,2,28,1,0,1,0
15,56,51,1,32,0,1,0,1
15,49,32,2,22,0,1,1,0
15,55,37,0,19,0,0,0,0
14,45,21,3,25,0,1,1,0
9,51,54,0,11,0,1,0,1
13,51,50,1,36,1,0,1,0
1,55,40,0,11,0,1,1,0
15,52,46,0,18,1,0,1,0
15,49,38,1,26,0,1,1,0
6,54,50,3,19,0,1,1,0
12,38,31,1,9,0,1,1,0
7,46,23,3,21,0,1,0,1
12,53,41,1,7,0,1,0,1
11,51,35,4,25,1,0,1,0
7,42,38,1,15,1,0,0,0
11,39,50,1,25,1,0,0,1
8,36,42,1,17,0,1,0,0
8,47,29,0,14,0,0,0,0
14,39,43,4,19,1,0,0,1
12,43,45,0,22,0,0,1,0
13,56,43,0,31,1,0,0,0
10,48,39,1,33,0,0,0,0
15,44,38,1,24,1,0,1,0
11,54,49,0,15,0,0,1,0
5,47,25,0,7,1,0,1,0
14,46,24,0,34,0,1,1,0
6,57,62,2,31,0,0,0,0
6,33,23,0,16,0,1,0,1
11,47,44,0,15,1,0,0,1
13,49,19,0,21,0,1,0,0
4,52,39,0,26,0,0,0,0
6,37,63,3,32,0,1,0,0
13,37,48,1,38,0,1,0,1
14,39,34,1,24,1,0,1,0
15,45,37,1,20,0,0,1,0
0,65,46,0,14,1,0,0,0
7,45,27,1,21,0,1,0,1
9,32,34,0,25,0,0,0,1
2,65,33,1,23,1,0,0,1
6,37,48,2,3,1,0,0,0
12,36,51,1,32,1,0,1,0
11,59,38,0,25,0,0,0,0
11,49,43,1,26,0,1,0,0
3,48,20,3,28,0,1,0,1
3,65,29,0,19,0,1,1,0
9,52,38,0,3,1,0,0,1
9,55,47,0,30,0,0,0,0
15,50,52,1,10,0,1,0,1
15,49,50,0,30,1,0,0,1
12,51,30,1,25,0,1,0,1
11,39,46,3,17,1,0,0,0
13,41,55,1,29,0,0,0,0
15,52,50,0,29,0,1,1,0
11,40,30,1,16,1,0,1,0
12,46,32,2,27,1,0,0,1
12,50,50,1,22,0,1,0,0
15,52,50,1,15,0,0,0,1
15,63,31,0,20,0,0,0,1
13,47,29,0,10,0,0,1,0
5,52,48,1,23,0,1,0,0
5,61,42,0,19,0,0,0,0
6,57,50,1,18,1,0,0,0
15,36,28,2,31,0,0,0,0
7,55,39,2,17,0,0,1,0
15,36,26,2,4,1,0,1,0
13,45,52,1,29,0,1,0,1
8,51,42,0,32,0,1,1,0
15,43,26,0,9,0,0,0,1
9,62,18,2,32,1,0,1,0
8,61,52,1,24,1,0,1,0
13,54,31,2,28,0,0,0,0
1,55,51,2,24,1,0,0,0
6,47,41,1,14,0,0,1,0
15,39,47,1,28,0,1,0,0
15,7,44,1,21,1,0,1,0
12,58,19,3,20,1,0,1,0
14,43,32,1,21,0,0,1,0
6,60,35,0,21,0,1,1,0
15,38,48,0,30,0,0,0,1
6,49,28,1,21,0,1,0,1
2,32,47,0,30,0,1,1,0
13,44,34,1,26,0,0,0,0
11,41,43,2,27,1,0,0,0
8,53,37,0,28,0,1,0,0
15,44,53,0,27,0,1,0,1
6,65,58,0,39,0,0,0,1
6,59,46,0,20,0,0,0,0
6,44,37,1,23,0,0,0,0
10,55,36,1,19,0,1,1,0
8,42,46,0,7,0,0,1,0
14,51,37,0,16,0,0,0,1
11,46,34,0,0,0,1,0,1
10,48,47,1,16,1,0,1,0
15,45,22,2,21,0,1,0,0
15,51,41,2,39,0,1,1,0
14,49,29,2,19,1,0,0,0
15,47,14,0,31,0,1,0,0
4,51,30,1,15,1,0,1,0
10,58,40,1,21,0,1,1,0
11,54,51,0,16,0,0,1,0
7,43,45,3,18,0,0,1,0
15,63,39,2,25,0,0,0,0
12,57,38,1,41,0,0,0,0
9,32,38,0,7,0,0,0,0
12,38,27,0,20,1,0,0,0
8,53,42,1,32,1,0,1,0
11,51,29,1,29,1,0,0,1
9,38,47,1,15,0,0,1,0
2,48,39,1,8,0,0,0,0
14,54,36,1,24,0,0,1,0
12,60,35,1,22,0,1,0,1
11,44,40,2,26,1,0,0,1
14,60,40,0,18,0,0,1,0
11,46,40,0,12,0,0,0,1
12,53,44,1,25,0,1,0,0
8,43,13,0,12,0,1,0,1
12,51,47,1,28,0,1,1,0
